subject_id,time_bin,valence,arousal
term228,18:00-21:00,-4,0
term256,18:00-21:00,-2,-1
term244,18:00-21:00,1,0
term22,18:00-21:00,1,3
term223,18:00-21:00,3,-1
term238,18:00-21:00,2,2
term246,21:00-00:00,-3,-2
term238,21:00-00:00,3,-3
term255,21:00-00:00,0,-1
term231,21:00-00:00,2,2
term257,21:00-00:00,-3,2
term230,21:00-00:00,0,0
term230,21:00-00:00,2,2
term231,21:00-00:00,-2,2
term232,21:00-00:00,0,0
term25,21:00-00:00,0,0
term257,21:00-00:00,-2,-2
term257,00:00-03:00,-3,-2
term234,06:00-09:00,2,-1
term214,06:00-09:00,3,-3
term27,06:00-09:00,4,0
term234,06:00-09:00,2,-2
term222,06:00-09:00,3,-3
term227,06:00-09:00,-1,-1
term27,06:00-09:00,4,0
term254,06:00-09:00,2,1
term25,06:00-09:00,0,0
term236,06:00-09:00,0,0
term234,06:00-09:00,2,0
term238,06:00-09:00,-2,3
term211,06:00-09:00,0,0
term227,06:00-09:00,-3,-1
term234,06:00-09:00,1,-1
term244,06:00-09:00,0,0
term228,06:00-09:00,0,0
term227,06:00-09:00,2,-2
term236,09:00-12:00,0,0
term258,09:00-12:00,3,0
term210,09:00-12:00,0,-2
term219,09:00-12:00,1,-2
term240,09:00-12:00,3,-2
term217,09:00-12:00,4,0
term218,09:00-12:00,0,2
term226,09:00-12:00,2,-3
term24,09:00-12:00,2,-1
term214,09:00-12:00,3,-4
term237,09:00-12:00,2,-2
term225,09:00-12:00,2,-2
term230,09:00-12:00,0,0
term234,09:00-12:00,2,0
term235,09:00-12:00,3,1
term243,09:00-12:00,3,-4
term224,09:00-12:00,3,-3
term28,09:00-12:00,1,-2
term249,09:00-12:00,4,0
term26,09:00-12:00,-1,0
term223,09:00-12:00,0,-1
term260,09:00-12:00,3,-4
term221,09:00-12:00,-3,1
term222,09:00-12:00,3,-3
term230,09:00-12:00,0,0
term28,09:00-12:00,0,-1
term241,09:00-12:00,3,1
term234,09:00-12:00,-2,-1
term233,09:00-12:00,2,-1
term226,09:00-12:00,1,2
term248,09:00-12:00,0,0
term238,09:00-12:00,-1,2
term229,09:00-12:00,2,-1
term220,09:00-12:00,-1,0
term254,09:00-12:00,2,2
term245,09:00-12:00,0,1
term22,09:00-12:00,1,2
term252,09:00-12:00,-2,1
term213,09:00-12:00,0,2
term28,09:00-12:00,1,-1
term211,09:00-12:00,0,0
term238,09:00-12:00,-2,3
term244,09:00-12:00,0,1
term25,09:00-12:00,-1,0
term259,09:00-12:00,1,-3
term248,09:00-12:00,2,2
term226,09:00-12:00,-1,-1
term21,09:00-12:00,2,0
term240,09:00-12:00,2,-3
term230,09:00-12:00,0,-2
term232,09:00-12:00,0,0
term28,09:00-12:00,2,-1
term221,09:00-12:00,-3,4
term27,09:00-12:00,4,-3
term231,09:00-12:00,1,1
term21,09:00-12:00,-4,3
term226,09:00-12:00,1,-1
term249,09:00-12:00,4,1
term221,09:00-12:00,-4,4
term246,09:00-12:00,2,-4
term28,09:00-12:00,1,0
term27,09:00-12:00,4,0
term234,09:00-12:00,2,0
term231,09:00-12:00,-1,1
term250,09:00-12:00,2,-1
term21,09:00-12:00,3,-2
term228,09:00-12:00,1,0
term252,09:00-12:00,-1,1
term225,09:00-12:00,3,-2
term243,09:00-12:00,2,-4
term259,09:00-12:00,-1,0
term252,09:00-12:00,2,1
term251,09:00-12:00,0,-1
term230,09:00-12:00,0,0
term260,09:00-12:00,-2,-4
term237,09:00-12:00,0,2
term217,09:00-12:00,4,-1
term28,09:00-12:00,0,-1
term245,09:00-12:00,3,-1
term235,09:00-12:00,4,-1
term231,09:00-12:00,-2,2
term210,09:00-12:00,1,2
term238,09:00-12:00,3,0
term26,09:00-12:00,2,-2
term234,09:00-12:00,2,-1
term226,09:00-12:00,-1,-1
term227,09:00-12:00,-3,2
term229,09:00-12:00,2,-2
term240,09:00-12:00,2,-3
term244,09:00-12:00,1,0
term21,09:00-12:00,3,1
term251,09:00-12:00,-1,-2
term211,09:00-12:00,1,-1
term249,09:00-12:00,4,0
term241,09:00-12:00,1,2
term236,09:00-12:00,2,3
term254,09:00-12:00,2,-1
term234,09:00-12:00,2,-1
term28,09:00-12:00,1,0
term243,09:00-12:00,-3,-4
term22,09:00-12:00,1,2
term21,09:00-12:00,3,2
term28,09:00-12:00,0,1
term224,09:00-12:00,3,-1
term27,09:00-12:00,4,3
term227,09:00-12:00,-4,2
term249,09:00-12:00,4,0
term240,09:00-12:00,2,0
term219,09:00-12:00,1,-4
term28,09:00-12:00,1,1
term218,09:00-12:00,1,2
term248,09:00-12:00,0,2
term227,09:00-12:00,-4,4
term213,09:00-12:00,1,2
term234,09:00-12:00,-1,1
term228,09:00-12:00,1,-2
term223,09:00-12:00,3,2
term225,09:00-12:00,2,-1
term28,09:00-12:00,1,1
term27,09:00-12:00,3,1
term221,09:00-12:00,3,1
term222,09:00-12:00,4,-3
term216,09:00-12:00,2,2
term231,09:00-12:00,-2,1
term259,09:00-12:00,-1,-2
term226,09:00-12:00,0,2
term236,09:00-12:00,0,0
term22,09:00-12:00,1,1
term246,09:00-12:00,-4,1
term214,09:00-12:00,3,-3
term252,09:00-12:00,-2,2
term251,09:00-12:00,-3,-1
term247,12:00-15:00,3,0
term260,12:00-15:00,2,3
term231,12:00-15:00,-2,2
term225,12:00-15:00,3,-1
term226,12:00-15:00,2,-2
term230,12:00-15:00,0,0
term233,12:00-15:00,2,-2
term221,12:00-15:00,-4,4
term232,12:00-15:00,0,0
term256,12:00-15:00,1,0
term217,12:00-15:00,0,0
term238,12:00-15:00,-3,3
term27,12:00-15:00,3,2
term246,12:00-15:00,0,1
term234,12:00-15:00,-1,1
term28,12:00-15:00,3,3
term248,12:00-15:00,2,2
term248,12:00-15:00,2,2
term219,12:00-15:00,2,-1
term25,12:00-15:00,0,0
term223,12:00-15:00,0,2
term249,12:00-15:00,4,2
term213,12:00-15:00,1,-2
term226,12:00-15:00,2,-3
term258,12:00-15:00,4,-3
term221,12:00-15:00,-4,4
term224,12:00-15:00,-2,3
term227,12:00-15:00,1,-1
term221,12:00-15:00,-4,4
term229,12:00-15:00,2,-1
term21,12:00-15:00,2,-2
term227,12:00-15:00,-2,3
term240,12:00-15:00,2,-2
term256,12:00-15:00,1,0
term219,12:00-15:00,3,-1
term244,12:00-15:00,1,0
term27,12:00-15:00,4,-3
term250,12:00-15:00,2,2
term246,12:00-15:00,1,-1
term28,12:00-15:00,1,1
term244,12:00-15:00,1,0
term259,12:00-15:00,2,0
term236,12:00-15:00,0,0
term234,12:00-15:00,2,-1
term26,12:00-15:00,2,-1
term21,12:00-15:00,-2,1
term260,12:00-15:00,3,3
term243,12:00-15:00,2,-4
term28,12:00-15:00,2,2
term249,12:00-15:00,4,-2
term231,12:00-15:00,2,2
term224,12:00-15:00,3,-2
term247,12:00-15:00,2,0
term220,12:00-15:00,2,0
term220,12:00-15:00,2,-1
term211,12:00-15:00,0,0
term216,12:00-15:00,1,-2
term258,12:00-15:00,4,1
term234,12:00-15:00,1,-1
term226,12:00-15:00,-2,-2
term27,12:00-15:00,4,0
term240,12:00-15:00,2,-1
term28,12:00-15:00,-1,1
term225,12:00-15:00,2,-3
term228,12:00-15:00,0,-4
term228,12:00-15:00,0,-2
term28,12:00-15:00,1,1
term258,12:00-15:00,4,0
term25,12:00-15:00,1,-1
term260,12:00-15:00,3,2
term255,12:00-15:00,0,-2
term246,12:00-15:00,-3,-3
term26,12:00-15:00,2,-2
term250,12:00-15:00,2,2
term211,12:00-15:00,1,-1
term240,12:00-15:00,2,-2
term218,12:00-15:00,-1,2
term226,12:00-15:00,2,2
term219,12:00-15:00,3,0
term220,12:00-15:00,3,-3
term247,12:00-15:00,2,0
term237,12:00-15:00,0,0
term233,12:00-15:00,-1,1
term24,12:00-15:00,3,0
term21,12:00-15:00,3,2
term227,12:00-15:00,3,2
term217,12:00-15:00,3,-1
term213,12:00-15:00,0,0
term28,12:00-15:00,2,-1
term216,12:00-15:00,2,4
term241,12:00-15:00,2,-1
term229,12:00-15:00,3,0
term245,12:00-15:00,3,-2
term228,12:00-15:00,0,-3
term210,12:00-15:00,1,-2
term243,12:00-15:00,3,-4
term248,12:00-15:00,-1,-1
term221,12:00-15:00,-4,4
term230,12:00-15:00,2,3
term231,12:00-15:00,2,-2
term227,12:00-15:00,1,-4
term244,12:00-15:00,0,-1
term247,12:00-15:00,3,0
term218,12:00-15:00,0,2
term226,12:00-15:00,1,0
term233,12:00-15:00,-1,-2
term28,12:00-15:00,1,1
term222,12:00-15:00,4,-4
term240,12:00-15:00,2,-1
term259,12:00-15:00,2,1
term236,12:00-15:00,0,0
term28,12:00-15:00,2,1
term256,12:00-15:00,-4,4
term221,12:00-15:00,-4,4
term235,12:00-15:00,3,-1
term244,12:00-15:00,0,0
term232,12:00-15:00,0,0
term249,12:00-15:00,4,1
term254,12:00-15:00,3,0
term234,12:00-15:00,2,-1
term28,12:00-15:00,2,1
term234,12:00-15:00,2,0
term25,12:00-15:00,-1,0
term221,12:00-15:00,-4,4
term213,12:00-15:00,0,1
term28,15:00-18:00,0,-1
term241,15:00-18:00,-3,2
term231,15:00-18:00,-3,2
term228,15:00-18:00,0,0
term225,15:00-18:00,4,-4
term249,15:00-18:00,4,-2
term251,15:00-18:00,-1,1
term210,15:00-18:00,0,-1
term28,15:00-18:00,0,0
term221,15:00-18:00,-4,4
term226,15:00-18:00,2,2
term250,15:00-18:00,1,2
term211,15:00-18:00,1,-1
term240,15:00-18:00,-1,-1
term220,15:00-18:00,2,2
term231,15:00-18:00,-2,2
term230,15:00-18:00,1,2
term245,15:00-18:00,2,-2
term232,15:00-18:00,0,0
term216,15:00-18:00,1,2
term28,15:00-18:00,2,2
term225,15:00-18:00,4,-4
term226,15:00-18:00,-1,2
term21,15:00-18:00,3,-2
term27,15:00-18:00,3,2
term248,15:00-18:00,2,0
term233,15:00-18:00,-2,1
term28,15:00-18:00,1,1
term212,15:00-18:00,-2,1
term244,15:00-18:00,0,1
term238,15:00-18:00,-1,-1
term229,15:00-18:00,3,0
term227,15:00-18:00,1,-4
term223,15:00-18:00,0,-1
term27,15:00-18:00,3,2
term251,15:00-18:00,0,-1
term260,15:00-18:00,3,3
term221,15:00-18:00,-2,-3
term221,15:00-18:00,-3,-2
term28,15:00-18:00,0,1
term254,15:00-18:00,3,2
term245,15:00-18:00,3,1
term234,15:00-18:00,-1,1
term26,15:00-18:00,-1,-2
term241,15:00-18:00,2,1
term28,15:00-18:00,2,2
term249,15:00-18:00,4,-1
term22,15:00-18:00,1,2
term224,15:00-18:00,-1,0
term236,15:00-18:00,-2,-1
term248,15:00-18:00,2,1
term255,15:00-18:00,2,0
term219,15:00-18:00,3,1
term28,15:00-18:00,-2,2
term27,15:00-18:00,3,0
term28,15:00-18:00,0,1
term21,15:00-18:00,3,-3
term244,15:00-18:00,0,-2
term243,15:00-18:00,4,4
term234,15:00-18:00,-2,2
term227,15:00-18:00,1,-4
term234,15:00-18:00,-2,2
term219,15:00-18:00,3,0
term226,15:00-18:00,1,1
term212,15:00-18:00,2,-1
term245,15:00-18:00,-1,2
term230,15:00-18:00,2,3
term25,15:00-18:00,0,0
term28,15:00-18:00,-3,2
term240,15:00-18:00,2,-1
term236,15:00-18:00,0,0
term245,15:00-18:00,3,0
term237,15:00-18:00,1,2
term250,15:00-18:00,1,4
term230,15:00-18:00,1,1
term249,15:00-18:00,4,-4
term216,15:00-18:00,2,3
term224,15:00-18:00,3,-1
term28,15:00-18:00,-1,1
term260,15:00-18:00,3,3
term231,15:00-18:00,2,-2
term217,15:00-18:00,1,0
term235,15:00-18:00,2,-2
term251,15:00-18:00,1,0
term246,15:00-18:00,1,2
term229,15:00-18:00,4,-1
term258,15:00-18:00,-2,-1
term27,15:00-18:00,3,0
term25,15:00-18:00,0,-3
term254,15:00-18:00,0,1
term226,15:00-18:00,-1,2
term211,15:00-18:00,2,1
term234,15:00-18:00,-1,1
term218,15:00-18:00,1,0
term246,15:00-18:00,-2,3
term219,15:00-18:00,2,1
term226,15:00-18:00,-1,-3
term210,15:00-18:00,0,-2
term24,15:00-18:00,3,0
term240,15:00-18:00,-1,-3
term212,15:00-18:00,-3,3
term26,15:00-18:00,2,1
term28,15:00-18:00,-2,1
term28,15:00-18:00,3,3
term21,15:00-18:00,3,-2
term241,15:00-18:00,-2,2
term25,15:00-18:00,0,0
term249,15:00-18:00,4,-3
term28,15:00-18:00,-1,1
term234,15:00-18:00,1,0
term225,15:00-18:00,3,3
term28,15:00-18:00,-1,1
term226,15:00-18:00,-2,-2
term228,15:00-18:00,-1,0
term245,15:00-18:00,1,1
term256,15:00-18:00,1,1
term258,15:00-18:00,1,1
term246,15:00-18:00,-4,-1
term227,15:00-18:00,-1,-4
term210,15:00-18:00,1,-1
term212,15:00-18:00,0,0
term28,15:00-18:00,-1,1
term219,15:00-18:00,1,-1
term238,15:00-18:00,2,2
term222,15:00-18:00,3,-3
term214,15:00-18:00,3,-3
term234,15:00-18:00,2,0
term230,15:00-18:00,2,2
term243,15:00-18:00,4,4
term245,15:00-18:00,0,0
term247,15:00-18:00,3,0
term28,15:00-18:00,-2,1
term214,15:00-18:00,3,-3
term213,15:00-18:00,0,-1
term226,18:00-21:00,0,-2
term218,18:00-21:00,1,2
term28,18:00-21:00,2,2
term26,18:00-21:00,1,0
term254,18:00-21:00,0,1
term28,18:00-21:00,-2,1
term231,18:00-21:00,2,3
term28,18:00-21:00,-1,1
term249,18:00-21:00,4,1
term21,18:00-21:00,3,-1
term226,18:00-21:00,1,-1
term244,18:00-21:00,0,0
term244,18:00-21:00,0,-1
term227,18:00-21:00,-3,-2
term234,18:00-21:00,2,-1
term258,18:00-21:00,-1,0
term212,18:00-21:00,-4,4
term259,18:00-21:00,-1,-3
term226,18:00-21:00,2,2
term27,18:00-21:00,3,-2
term28,18:00-21:00,-1,1
term216,18:00-21:00,2,-3
term255,18:00-21:00,-1,2
term234,18:00-21:00,2,-1
term236,18:00-21:00,0,0
term26,18:00-21:00,-1,-1
term28,18:00-21:00,-1,1
term210,18:00-21:00,1,1
term246,18:00-21:00,-4,3
term220,18:00-21:00,2,-2
term241,18:00-21:00,-2,-1
term230,18:00-21:00,-1,3
term227,18:00-21:00,-4,4
term230,18:00-21:00,-1,1
term255,18:00-21:00,0,3
term216,18:00-21:00,2,-2
term217,18:00-21:00,3,-1
term235,18:00-21:00,3,1
term254,18:00-21:00,0,2
term210,18:00-21:00,0,1
term21,18:00-21:00,3,2
term240,18:00-21:00,2,1
term22,18:00-21:00,1,2
term225,18:00-21:00,2,3
term234,18:00-21:00,2,-1
term233,18:00-21:00,2,-2
term237,18:00-21:00,1,-1
term241,18:00-21:00,1,-2
term243,18:00-21:00,3,-4
term211,18:00-21:00,-1,-1
term28,18:00-21:00,0,1
term260,18:00-21:00,0,3
term218,18:00-21:00,1,2
term214,18:00-21:00,3,-3
term244,18:00-21:00,0,0
term233,18:00-21:00,3,2
term238,18:00-21:00,-3,-2
term28,18:00-21:00,3,1
term213,18:00-21:00,2,-2
term258,18:00-21:00,2,1
term231,18:00-21:00,2,3
term26,18:00-21:00,2,0
term226,18:00-21:00,3,3
term249,18:00-21:00,-1,-2
term25,18:00-21:00,2,1
term229,18:00-21:00,2,0
term241,18:00-21:00,-3,-1
term222,18:00-21:00,3,-3
term248,18:00-21:00,3,0
term212,18:00-21:00,-4,2
term224,18:00-21:00,4,-3
term226,18:00-21:00,2,1
term227,18:00-21:00,-4,1
term230,18:00-21:00,0,0
term245,18:00-21:00,-1,-1
term226,18:00-21:00,2,1
term226,18:00-21:00,2,1
term259,18:00-21:00,-2,-3
term25,18:00-21:00,-1,0
term219,18:00-21:00,3,0
term28,18:00-21:00,3,2
term234,18:00-21:00,1,0
term243,18:00-21:00,3,2
term212,18:00-21:00,-1,1
term236,18:00-21:00,2,2
term213,18:00-21:00,1,-1
term28,18:00-21:00,1,1
term222,18:00-21:00,3,-3
term26,18:00-21:00,2,2
term248,18:00-21:00,1,0
term27,18:00-21:00,3,-3
term227,18:00-21:00,-3,3
term24,18:00-21:00,3,0
term233,18:00-21:00,1,1
term210,18:00-21:00,1,1
term249,18:00-21:00,-3,-3
term255,18:00-21:00,0,2
term219,18:00-21:00,2,-1
term212,18:00-21:00,0,0
term244,18:00-21:00,-1,-1
term246,18:00-21:00,-4,4
term228,18:00-21:00,3,3
term222,18:00-21:00,3,-3
term213,18:00-21:00,0,0
term216,18:00-21:00,2,-2
term223,18:00-21:00,3,3
term244,18:00-21:00,0,0
term259,18:00-21:00,-3,-3
term238,21:00-00:00,3,-3
term212,21:00-00:00,0,0
term255,21:00-00:00,0,-1
term24,21:00-00:00,3,-2
term250,21:00-00:00,-1,3
term212,21:00-00:00,0,0
term220,21:00-00:00,3,-2
term243,21:00-00:00,-4,-4
term212,21:00-00:00,1,-1
term247,21:00-00:00,4,2
term212,21:00-00:00,1,2
term214,21:00-00:00,3,-3
term232,21:00-00:00,0,0
term212,00:00-03:00,1,-1
term212,00:00-03:00,1,-1
term212,00:00-03:00,1,1
term212,00:00-03:00,1,-1
term234,06:00-09:00,-1,0
term234,06:00-09:00,1,0
term217,06:00-09:00,2,-1
term27,06:00-09:00,3,-3
term234,06:00-09:00,1,1
term213,06:00-09:00,-1,0
term211,06:00-09:00,-1,-1
term25,06:00-09:00,0,0
term27,06:00-09:00,3,0
term244,06:00-09:00,-1,1
term234,06:00-09:00,2,0
term227,06:00-09:00,-3,-3
term27,06:00-09:00,3,2
term238,06:00-09:00,1,3
term234,06:00-09:00,-2,1
term236,06:00-09:00,0,0
term228,06:00-09:00,0,2
term25,06:00-09:00,-3,0
term229,06:00-09:00,-2,0
term27,06:00-09:00,3,2
term248,06:00-09:00,0,1
term236,06:00-09:00,-2,-2
term254,06:00-09:00,2,-1
term26,06:00-09:00,1,1
term210,06:00-09:00,0,-1
term259,06:00-09:00,1,-3
term212,06:00-09:00,-1,-1
term28,06:00-09:00,0,-1
term219,09:00-12:00,-2,0
term28,09:00-12:00,0,0
term240,09:00-12:00,1,0
term235,09:00-12:00,2,2
term237,09:00-12:00,0,0
term218,09:00-12:00,0,0
term233,09:00-12:00,1,1
term241,09:00-12:00,1,-1
term222,09:00-12:00,3,-3
term243,09:00-12:00,4,4
term217,09:00-12:00,1,-2
term25,09:00-12:00,0,-1
term248,09:00-12:00,0,1
term234,09:00-12:00,1,1
term224,09:00-12:00,0,-2
term244,09:00-12:00,-1,1
term226,09:00-12:00,2,1
term28,09:00-12:00,0,1
term21,09:00-12:00,3,1
term260,09:00-12:00,-3,2
term219,09:00-12:00,0,1
term230,09:00-12:00,-1,0
term22,09:00-12:00,1,2
term245,09:00-12:00,-1,1
term28,09:00-12:00,-1,1
term24,09:00-12:00,1,0
term227,09:00-12:00,-3,3
term258,09:00-12:00,3,-3
term225,09:00-12:00,-1,-1
term231,09:00-12:00,-2,2
term28,09:00-12:00,1,1
term216,09:00-12:00,-1,4
term28,09:00-12:00,1,2
term251,09:00-12:00,-2,-2
term221,09:00-12:00,-3,-3
term226,09:00-12:00,1,-2
term211,09:00-12:00,-3,3
term213,09:00-12:00,0,1
term212,09:00-12:00,1,-1
term223,09:00-12:00,-2,-2
term249,09:00-12:00,4,2
term229,09:00-12:00,-3,0
term28,09:00-12:00,3,3
term28,09:00-12:00,1,0
term240,09:00-12:00,-1,1
term234,09:00-12:00,2,0
term28,09:00-12:00,0,2
term214,09:00-12:00,3,-3
term250,09:00-12:00,-3,-1
term244,09:00-12:00,-1,2
term228,09:00-12:00,0,4
term246,09:00-12:00,3,-1
term27,09:00-12:00,3,0
term248,09:00-12:00,-4,0
term212,09:00-12:00,-2,0
term252,09:00-12:00,-2,1
term257,09:00-12:00,-2,-2
term21,09:00-12:00,-2,1
term231,09:00-12:00,-2,3
term219,09:00-12:00,-1,2
term28,09:00-12:00,1,1
term26,09:00-12:00,2,1
term28,09:00-12:00,1,-1
term22,09:00-12:00,1,2
term226,09:00-12:00,1,2
term254,09:00-12:00,2,0
term238,09:00-12:00,3,-3
term221,09:00-12:00,0,-3
term27,09:00-12:00,3,0
term244,09:00-12:00,-1,3
term212,09:00-12:00,0,0
term245,09:00-12:00,-1,-2
term260,09:00-12:00,0,-4
term226,09:00-12:00,2,-1
term251,09:00-12:00,-1,-1
term210,09:00-12:00,-2,2
term222,09:00-12:00,2,-2
term219,09:00-12:00,-1,2
term28,09:00-12:00,1,0
term234,09:00-12:00,2,1
term25,09:00-12:00,-1,-1
term258,09:00-12:00,-1,0
term252,09:00-12:00,-2,3
term250,09:00-12:00,1,2
term210,09:00-12:00,0,0
term255,09:00-12:00,-1,-1
term231,09:00-12:00,-2,2
term237,09:00-12:00,0,-1
term240,09:00-12:00,-1,-1
term245,09:00-12:00,2,-2
term259,09:00-12:00,1,1
term230,09:00-12:00,0,0
term246,09:00-12:00,-1,1
term241,09:00-12:00,2,-1
term247,09:00-12:00,2,-1
term214,09:00-12:00,3,-3
term235,09:00-12:00,-1,2
term28,09:00-12:00,1,1
term25,09:00-12:00,-3,1
term222,09:00-12:00,3,-3
term212,09:00-12:00,0,-1
term248,09:00-12:00,0,0
term257,09:00-12:00,-3,-2
term211,09:00-12:00,1,-1
term241,09:00-12:00,3,1
term28,09:00-12:00,2,1
term259,09:00-12:00,-1,1
term223,09:00-12:00,-1,0
term234,09:00-12:00,2,2
term24,09:00-12:00,3,0
term236,09:00-12:00,0,0
term244,09:00-12:00,1,2
term226,09:00-12:00,-1,1
term28,09:00-12:00,-1,1
term23,09:00-12:00,0,-4
term258,09:00-12:00,-4,0
term249,09:00-12:00,2,0
term231,09:00-12:00,2,1
term217,09:00-12:00,-1,-3
term260,09:00-12:00,0,-2
term28,09:00-12:00,0,1
term222,09:00-12:00,3,-2
term27,09:00-12:00,-4,2
term233,09:00-12:00,-1,1
term22,09:00-12:00,1,2
term243,09:00-12:00,-3,-4
term28,09:00-12:00,1,1
term240,09:00-12:00,-1,1
term229,09:00-12:00,-3,0
term21,09:00-12:00,-2,2
term220,09:00-12:00,-2,2
term230,09:00-12:00,0,1
term28,09:00-12:00,0,-1
term224,09:00-12:00,-2,-2
term231,09:00-12:00,1,3
term248,09:00-12:00,2,0
term213,09:00-12:00,0,1
term244,09:00-12:00,1,1
term238,09:00-12:00,2,3
term225,09:00-12:00,-3,2
term234,09:00-12:00,2,0
term211,09:00-12:00,-1,1
term259,12:00-15:00,-1,-2
term25,12:00-15:00,0,0
term226,12:00-15:00,0,3
term230,12:00-15:00,0,0
term21,12:00-15:00,1,-1
term252,12:00-15:00,-1,2
term22,12:00-15:00,1,2
term249,12:00-15:00,4,-1
term229,12:00-15:00,-3,-1
term219,12:00-15:00,-1,1
term221,12:00-15:00,3,0
term247,12:00-15:00,2,0
term234,12:00-15:00,2,-1
term28,12:00-15:00,0,-1
term246,12:00-15:00,1,-1
term221,12:00-15:00,0,0
term251,12:00-15:00,-1,0
term27,12:00-15:00,3,2
term221,12:00-15:00,-4,4
term231,12:00-15:00,-2,4
term228,12:00-15:00,0,0
term220,12:00-15:00,-1,1
term21,12:00-15:00,1,-2
term249,12:00-15:00,4,-1
term226,12:00-15:00,1,2
term227,12:00-15:00,1,-2
term232,12:00-15:00,0,0
term212,12:00-15:00,0,0
term237,12:00-15:00,2,0
term254,12:00-15:00,0,1
term244,12:00-15:00,0,0
term258,12:00-15:00,2,-1
term221,12:00-15:00,-4,4
term250,12:00-15:00,2,2
term226,12:00-15:00,1,3
term226,12:00-15:00,1,3
term227,12:00-15:00,2,-2
term28,12:00-15:00,2,1
term221,12:00-15:00,-4,4
term236,12:00-15:00,0,-3
term211,12:00-15:00,2,-2
term248,12:00-15:00,2,0
term221,12:00-15:00,-4,4
term241,12:00-15:00,3,-1
term21,12:00-15:00,-2,0
term228,12:00-15:00,1,0
term212,12:00-15:00,1,-1
term28,12:00-15:00,0,2
term255,12:00-15:00,0,-2
term243,12:00-15:00,3,3
term230,12:00-15:00,0,0
term235,12:00-15:00,-1,1
term240,12:00-15:00,-1,2
term26,12:00-15:00,-2,2
term28,12:00-15:00,1,1
term258,12:00-15:00,0,4
term210,12:00-15:00,0,1
term226,12:00-15:00,-2,0
term226,12:00-15:00,-2,0
term28,12:00-15:00,-1,0
term27,12:00-15:00,3,1
term234,12:00-15:00,-2,1
term219,12:00-15:00,-2,-1
term227,12:00-15:00,3,-3
term222,12:00-15:00,3,-3
term247,12:00-15:00,3,0
term217,12:00-15:00,2,-2
term260,12:00-15:00,2,2
term255,12:00-15:00,0,1
term218,12:00-15:00,0,3
term230,12:00-15:00,0,0
term240,12:00-15:00,-1,0
term248,12:00-15:00,2,1
term25,12:00-15:00,0,-1
term254,12:00-15:00,1,1
term28,12:00-15:00,1,1
term241,12:00-15:00,2,-1
term216,12:00-15:00,-2,2
term243,12:00-15:00,-3,-3
term24,12:00-15:00,3,0
term212,12:00-15:00,2,-2
term250,12:00-15:00,1,1
term228,12:00-15:00,3,0
term226,12:00-15:00,-1,0
term234,12:00-15:00,1,0
term224,12:00-15:00,2,1
term211,12:00-15:00,3,-2
term28,12:00-15:00,1,-1
term27,12:00-15:00,3,0
term28,12:00-15:00,1,-1
term244,12:00-15:00,0,1
term227,12:00-15:00,4,-4
term248,12:00-15:00,0,-1
term229,12:00-15:00,-2,0
term240,12:00-15:00,-1,1
term213,12:00-15:00,1,1
term228,12:00-15:00,-2,0
term28,12:00-15:00,-1,-1
term21,12:00-15:00,2,0
term26,12:00-15:00,-2,2
term234,12:00-15:00,2,0
term225,12:00-15:00,2,-2
term249,12:00-15:00,4,3
term238,12:00-15:00,3,-4
term231,12:00-15:00,-2,2
term28,12:00-15:00,0,1
term21,12:00-15:00,-3,2
term217,12:00-15:00,2,-2
term210,12:00-15:00,0,-2
term219,12:00-15:00,2,2
term212,12:00-15:00,2,-2
term260,12:00-15:00,2,3
term233,12:00-15:00,1,1
term226,12:00-15:00,-1,-2
term226,12:00-15:00,0,-2
term221,12:00-15:00,1,0
term238,12:00-15:00,2,-3
term257,12:00-15:00,-2,-2
term251,12:00-15:00,0,-2
term225,12:00-15:00,-3,2
term231,12:00-15:00,-2,3
term236,15:00-18:00,0,0
term28,15:00-18:00,0,2
term214,15:00-18:00,3,-3
term221,15:00-18:00,-4,4
term226,15:00-18:00,1,0
term243,15:00-18:00,2,-4
term220,15:00-18:00,-2,2
term221,15:00-18:00,-4,3
term235,15:00-18:00,3,-2
term25,15:00-18:00,1,-1
term27,15:00-18:00,3,3
term227,15:00-18:00,3,3
term28,15:00-18:00,1,1
term234,15:00-18:00,-2,1
term244,15:00-18:00,-1,1
term28,15:00-18:00,-1,1
term28,15:00-18:00,-1,1
term255,15:00-18:00,0,-1
term234,15:00-18:00,-2,2
term218,15:00-18:00,-2,2
term258,15:00-18:00,0,4
term28,15:00-18:00,1,1
term28,15:00-18:00,-2,2
term246,15:00-18:00,-1,1
term240,15:00-18:00,-2,-1
term247,15:00-18:00,-1,1
term259,15:00-18:00,-1,1
term28,15:00-18:00,-1,1
term26,15:00-18:00,-2,3
term28,15:00-18:00,-2,1
term28,15:00-18:00,0,1
term241,15:00-18:00,-3,-1
term228,15:00-18:00,0,0
term240,15:00-18:00,0,-2
term210,15:00-18:00,1,0
term21,15:00-18:00,3,-1
term213,15:00-18:00,-1,1
term256,15:00-18:00,-2,-2
term28,15:00-18:00,-1,0
term226,15:00-18:00,1,-2
term226,15:00-18:00,2,-2
term247,15:00-18:00,2,1
term234,15:00-18:00,-2,-1
term254,15:00-18:00,2,0
term28,15:00-18:00,0,-1
term231,15:00-18:00,-2,-2
term260,15:00-18:00,-3,2
term229,15:00-18:00,-4,0
term241,15:00-18:00,-4,-2
term22,15:00-18:00,1,2
